Model,Silhouette Score
aadl-qa_issue208_2_receiver_i_1.json,0.10561157585926155
aadl-qa_issue208_2_top_i_1.json,0.21289516534432498
aadl-qa_issue208_gpses_i_1.json,0.13728928417539674
aadl-qa_issue208_receiver_i_1.json,0.10561157585926155
aadl-qa_issue208_top_i_1.json,0.20909829572384847
aadl-qa_issue214_top_impl_1.json,-0.20001073247240342
aadl-qa_issue236_root_impl_1.json,-0.0933621617283777
aadl-qa_issue270_A_test_1.json,0.3617240755500095
aadl-qa_issue277_TestSys_Impl_1.json,0.0004689817059766318
aadl-qa_issue289_NavSubsystem_Impl_1.json,0.14839870585809992
aadl-qa_issue291_B_impl2_1.json,0.17600665729859064
aadl-qa_issue291_B_impl3_1.json,0.4127197232316762
aadl-qa_issue291_B_impl_1.json,0.17600665729859064
aadl-qa_issue315_foo_bar_1.json,0.2502116678432591
aadl-qa_issue316_FACE653_DualCore_1.json,-0.02539027909820385
aadl-qa_issue317_Network_Imp_1.json,0.01600381561876238
aadl-qa_issue327_root_impl_1.json,-0.0661462715709953
aadl-qa_issue59_A_impl_1.json,-0.1388749545060122
aadl-qa_issue77_SA_impl_1.json,0.03569786106350662
aadl-qa_KSU_Isolette_isolette_dual_sensor_1.json,0.11516829285924499
aadl-qa_KSU_Isolette_isolette_single_sensor_1.json,0.12965202411273574
aadl-qa_KSU_Isolette_operator_interface_impl_1.json,-0.02129397618865205
aadl-qa_KSU_Isolette_thermostat_dual_sensor_impl_1.json,-0.0731691390688571
aadl-qa_KSU_Isolette_thermostat_single_sensor_impl_1.json,0.0732272793313528
aadl-qa_nameresolution_se_i_1.json,0.32319916956918465
aadl-qa_nameresolution_s_i_1.json,0.31635241876107467
aadl-qa_nameresolution_top_i_1.json,0.20901582041755454
aadl-qa_Nursery_Room_Normal_Operation_1.json,0.09001612803334988
aadl-qa_plugins_issue002_test_i_1.json,0.0196063000781028
aadl-qa_PositionControl_foo_bar_1.json,-0.02622018010912599
aadl-qa_RMAAadl_rma_impl_1.json,0.16941223556901103
aadl-qa_Sunseeker_Dist_Sunseekercontrolsystem_Type_Dist_1.json,0.02978946093249969
aadl-qa_Sunseeker_Local_Sunseekercontrolsystem_Type_Local_1.json,0.1079088695736253
aadl-qa_SYSTEM_IMPLEMENTATION_TC1_T_I_1.json,0.3120731292816654
aadl-qa_test2_s_i_1.json,0.40579026111211114
aadl-qa_test_blackboard_root_impl_1.json,-0.005472134227597516
aadl-qa_test_dest_base_1.json,-0.081087895502379
aadl-qa_test_init_base_1.json,-0.07861313419940201
aadl-qa_test_lua_lua_impl_1.json,0.17574849073994125
aadl-qa_test_package_refined_isolated_Test_System_impl2_1.json,0.12651517482837138
aadl-qa_test_package_refined_Test_System_impl1_1.json,0.12651517482837138
aadl-qa_test_package_refined_Test_System_impl2_1.json,0.12651517482837138
aadl-qa_test_package_refined_Test_System_impl3_1.json,0.12651517482837138
aadl-qa_test_package_refined_Test_System_impl4_1.json,0.12651517482837138
aadl-qa_test_package_refined_Test_System_impl5_1.json,0.12651517482837138
AADL-Self-driving-car_integration_integration_functional_1.json,0.05133015176292652
AADL-Self-driving-car_integration_integration_functional_2.json,0.07372262037349828
AADL-Self-driving-car_integration_integration_functional_3.json,0.07232945902615609
AADL-Self-driving-car_integration_integration_functional_4.json,0.0717199109531813
AADL-Self-driving-car_integration_integration_hardware_1.json,0.06405231989822109
AADL-Self-driving-car_integration_integration_hardware_2.json,0.06405830319945113
AADL-Self-driving-car_integration_integration_hardware_3.json,0.06492176783997763
